date,point_id,from_area,to_area,flow_mcm,capacity_mcm
2022-05-01,balticconnector,FI,EE,3.75,7.2
2022-05-01,gipl,PL,LT,3.21,6.5
2022-05-01,klaipeda_lng,GLOBAL,LT,4.44,10.3
2022-05-01,incukalns_ugs,LV,LV,2.42,6.4
2022-05-02,balticconnector,FI,EE,4.05,7.2
2022-05-02,gipl,PL,LT,3.44,6.5
2022-05-02,klaipeda_lng,GLOBAL,LT,4.13,10.3
2022-05-02,incukalns_ugs,LV,LV,2.12,6.4
2022-05-03,balticconnector,FI,EE,4.43,7.2
2022-05-03,gipl,PL,LT,3.08,6.5
2022-05-03,klaipeda_lng,GLOBAL,LT,5.74,10.3
2022-05-03,incukalns_ugs,LV,LV,2.62,6.4
2022-05-04,balticconnector,FI,EE,4.55,7.2
2022-05-04,gipl,PL,LT,3.96,6.5
2022-05-04,klaipeda_lng,GLOBAL,LT,4.91,10.3
2022-05-04,incukalns_ugs,LV,LV,2.38,6.4
2022-05-05,balticconnector,FI,EE,4.69,7.2
2022-05-05,gipl,PL,LT,3.6,6.5
2022-05-05,klaipeda_lng,GLOBAL,LT,4.99,10.3
2022-05-05,incukalns_ugs,LV,LV,2.97,6.4
2022-05-06,balticconnector,FI,EE,4.14,7.2
2022-05-06,gipl,PL,LT,3.41,6.5
2022-05-06,klaipeda_lng,GLOBAL,LT,5.11,10.3
2022-05-06,incukalns_ugs,LV,LV,2.27,6.4
2022-05-07,balticconnector,FI,EE,4.29,7.2
2022-05-07,gipl,PL,LT,3.96,6.5
2022-05-07,klaipeda_lng,GLOBAL,LT,5.37,10.3
2022-05-07,incukalns_ugs,LV,LV,2.56,6.4
2022-05-08,balticconnector,FI,EE,4.17,7.2
2022-05-08,gipl,PL,LT,3.53,6.5
2022-05-08,klaipeda_lng,GLOBAL,LT,5.55,10.3
2022-05-08,incukalns_ugs,LV,LV,2.73,6.4
2022-05-09,balticconnector,FI,EE,4.08,7.2
2022-05-09,gipl,PL,LT,3.53,6.5
2022-05-09,klaipeda_lng,GLOBAL,LT,5.39,10.3
2022-05-09,incukalns_ugs,LV,LV,2.25,6.4
2022-05-10,balticconnector,FI,EE,4.33,7.2
2022-05-10,gipl,PL,LT,2.54,6.5
2022-05-10,klaipeda_lng,GLOBAL,LT,5.39,10.3
2022-05-10,incukalns_ugs,LV,LV,2.75,6.4
2022-05-11,balticconnector,FI,EE,4.62,7.2
2022-05-11,gipl,PL,LT,3.24,6.5
2022-05-11,klaipeda_lng,GLOBAL,LT,5.29,10.3
2022-05-11,incukalns_ugs,LV,LV,2.98,6.4
2022-05-12,balticconnector,FI,EE,4.96,7.2
2022-05-12,gipl,PL,LT,3.39,6.5
2022-05-12,klaipeda_lng,GLOBAL,LT,5.18,10.3
2022-05-12,incukalns_ugs,LV,LV,2.88,6.4
2022-05-13,balticconnector,FI,EE,3.5,7.2
2022-05-13,gipl,PL,LT,3.27,6.5
2022-05-13,klaipeda_lng,GLOBAL,LT,5.9,10.3
2022-05-13,incukalns_ugs,LV,LV,2.84,6.4
2022-05-14,balticconnector,FI,EE,4.43,7.2
2022-05-14,gipl,PL,LT,2.8,6.5
2022-05-14,klaipeda_lng,GLOBAL,LT,5.07,10.3
2022-05-14,incukalns_ugs,LV,LV,2.37,6.4
2022-05-15,balticconnector,FI,EE,4.42,7.2
2022-05-15,gipl,PL,LT,3.08,6.5
2022-05-15,klaipeda_lng,GLOBAL,LT,4.48,10.3
2022-05-15,incukalns_ugs,LV,LV,1.93,6.4
2022-05-16,balticconnector,FI,EE,4.86,7.2
2022-05-16,gipl,PL,LT,3.24,6.5
2022-05-16,klaipeda_lng,GLOBAL,LT,5.19,10.3
2022-05-16,incukalns_ugs,LV,LV,2.55,6.4
2022-05-17,balticconnector,FI,EE,3.72,7.2
2022-05-17,gipl,PL,LT,2.9,6.5
2022-05-17,klaipeda_lng,GLOBAL,LT,4.5,10.3
2022-05-17,incukalns_ugs,LV,LV,2.33,6.4
2022-05-18,balticconnector,FI,EE,4.43,7.2
2022-05-18,gipl,PL,LT,3.08,6.5
2022-05-18,klaipeda_lng,GLOBAL,LT,6.15,10.3
2022-05-18,incukalns_ugs,LV,LV,2.86,6.4
2022-05-19,balticconnector,FI,EE,4.65,7.2
2022-05-19,gipl,PL,LT,3.35,6.5
2022-05-19,klaipeda_lng,GLOBAL,LT,6.01,10.3
2022-05-19,incukalns_ugs,LV,LV,2.48,6.4
2022-05-20,balticconnector,FI,EE,4.23,7.2
2022-05-20,gipl,PL,LT,3.47,6.5
2022-05-20,klaipeda_lng,GLOBAL,LT,5.52,10.3
2022-05-20,incukalns_ugs,LV,LV,2.74,6.4
2022-05-21,balticconnector,FI,EE,4.01,7.2
2022-05-21,gipl,PL,LT,3.19,6.5
2022-05-21,klaipeda_lng,GLOBAL,LT,5.48,10.3
2022-05-21,incukalns_ugs,LV,LV,2.76,6.4
2022-05-22,balticconnector,FI,EE,4.05,7.2
2022-05-22,gipl,PL,LT,2.77,6.5
2022-05-22,klaipeda_lng,GLOBAL,LT,4.98,10.3
2022-05-22,incukalns_ugs,LV,LV,2.74,6.4
2022-05-23,balticconnector,FI,EE,5.15,7.2
2022-05-23,gipl,PL,LT,2.92,6.5
2022-05-23,klaipeda_lng,GLOBAL,LT,4.84,10.3
2022-05-23,incukalns_ugs,LV,LV,2.43,6.4
2022-05-24,balticconnector,FI,EE,4.93,7.2
2022-05-24,gipl,PL,LT,3.39,6.5
2022-05-24,klaipeda_lng,GLOBAL,LT,4.56,10.3
2022-05-24,incukalns_ugs,LV,LV,2.72,6.4
2022-05-25,balticconnector,FI,EE,4.05,7.2
2022-05-25,gipl,PL,LT,2.91,6.5
2022-05-25,klaipeda_lng,GLOBAL,LT,4.56,10.3
2022-05-25,incukalns_ugs,LV,LV,3.07,6.4
2022-05-26,balticconnector,FI,EE,4.44,7.2
2022-05-26,gipl,PL,LT,3.44,6.5
2022-05-26,klaipeda_lng,GLOBAL,LT,4.95,10.3
2022-05-26,incukalns_ugs,LV,LV,2.64,6.4
2022-05-27,balticconnector,FI,EE,4.39,7.2
2022-05-27,gipl,PL,LT,3.52,6.5
2022-05-27,klaipeda_lng,GLOBAL,LT,5.17,10.3
2022-05-27,incukalns_ugs,LV,LV,2.81,6.4
2022-05-28,balticconnector,FI,EE,4.26,7.2
2022-05-28,gipl,PL,LT,3.01,6.5
2022-05-28,klaipeda_lng,GLOBAL,LT,4.73,10.3
2022-05-28,incukalns_ugs,LV,LV,1.96,6.4
2022-05-29,balticconnector,FI,EE,5.26,7.2
2022-05-29,gipl,PL,LT,3.75,6.5
2022-05-29,klaipeda_lng,GLOBAL,LT,4.6,10.3
2022-05-29,incukalns_ugs,LV,LV,2.47,6.4
2022-05-30,balticconnector,FI,EE,3.93,7.2
2022-05-30,gipl,PL,LT,4.02,6.5
2022-05-30,klaipeda_lng,GLOBAL,LT,4.25,10.3
2022-05-30,incukalns_ugs,LV,LV,2.58,6.4
2022-05-31,balticconnector,FI,EE,4.2,7.2
2022-05-31,gipl,PL,LT,3.73,6.5
2022-05-31,klaipeda_lng,GLOBAL,LT,5.04,10.3
2022-05-31,incukalns_ugs,LV,LV,2.02,6.4
2022-06-01,balticconnector,FI,EE,3.58,7.2
2022-06-01,gipl,PL,LT,2.57,6.5
2022-06-01,klaipeda_lng,GLOBAL,LT,4.49,10.3
2022-06-01,incukalns_ugs,LV,LV,2.65,6.4
2022-06-02,balticconnector,FI,EE,2.83,7.2
2022-06-02,gipl,PL,LT,2.64,6.5
2022-06-02,klaipeda_lng,GLOBAL,LT,4.11,10.3
2022-06-02,incukalns_ugs,LV,LV,2.11,6.4
2022-06-03,balticconnector,FI,EE,4.07,7.2
2022-06-03,gipl,PL,LT,2.89,6.5
2022-06-03,klaipeda_lng,GLOBAL,LT,4.69,10.3
2022-06-03,incukalns_ugs,LV,LV,2.03,6.4
2022-06-04,balticconnector,FI,EE,3.82,7.2
2022-06-04,gipl,PL,LT,3.27,6.5
2022-06-04,klaipeda_lng,GLOBAL,LT,4.0,10.3
2022-06-04,incukalns_ugs,LV,LV,2.45,6.4
2022-06-05,balticconnector,FI,EE,3.73,7.2
2022-06-05,gipl,PL,LT,3.38,6.5
2022-06-05,klaipeda_lng,GLOBAL,LT,4.32,10.3
2022-06-05,incukalns_ugs,LV,LV,2.33,6.4
2022-06-06,balticconnector,FI,EE,3.68,7.2
2022-06-06,gipl,PL,LT,2.92,6.5
2022-06-06,klaipeda_lng,GLOBAL,LT,4.6,10.3
2022-06-06,incukalns_ugs,LV,LV,2.38,6.4
2022-06-07,balticconnector,FI,EE,3.08,7.2
2022-06-07,gipl,PL,LT,3.53,6.5
2022-06-07,klaipeda_lng,GLOBAL,LT,3.33,10.3
2022-06-07,incukalns_ugs,LV,LV,2.02,6.4
2022-06-08,balticconnector,FI,EE,3.65,7.2
2022-06-08,gipl,PL,LT,3.13,6.5
2022-06-08,klaipeda_lng,GLOBAL,LT,5.39,10.3
2022-06-08,incukalns_ugs,LV,LV,1.66,6.4
2022-06-09,balticconnector,FI,EE,3.45,7.2
2022-06-09,gipl,PL,LT,2.11,6.5
2022-06-09,klaipeda_lng,GLOBAL,LT,4.46,10.3
2022-06-09,incukalns_ugs,LV,LV,2.3,6.4
2022-06-10,balticconnector,FI,EE,4.5,7.2
2022-06-10,gipl,PL,LT,3.01,6.5
2022-06-10,klaipeda_lng,GLOBAL,LT,5.07,10.3
2022-06-10,incukalns_ugs,LV,LV,2.4,6.4
2022-06-11,balticconnector,FI,EE,3.48,7.2
2022-06-11,gipl,PL,LT,2.4,6.5
2022-06-11,klaipeda_lng,GLOBAL,LT,4.61,10.3
2022-06-11,incukalns_ugs,LV,LV,1.77,6.4
2022-06-12,balticconnector,FI,EE,4.35,7.2
2022-06-12,gipl,PL,LT,2.9,6.5
2022-06-12,klaipeda_lng,GLOBAL,LT,5.16,10.3
2022-06-12,incukalns_ugs,LV,LV,2.08,6.4
2022-06-13,balticconnector,FI,EE,3.84,7.2
2022-06-13,gipl,PL,LT,3.04,6.5
2022-06-13,klaipeda_lng,GLOBAL,LT,4.41,10.3
2022-06-13,incukalns_ugs,LV,LV,2.09,6.4
2022-06-14,balticconnector,FI,EE,3.9,7.2
2022-06-14,gipl,PL,LT,2.59,6.5
2022-06-14,klaipeda_lng,GLOBAL,LT,3.72,10.3
2022-06-14,incukalns_ugs,LV,LV,2.59,6.4
2022-06-15,balticconnector,FI,EE,4.06,7.2
2022-06-15,gipl,PL,LT,2.99,6.5
2022-06-15,klaipeda_lng,GLOBAL,LT,5.44,10.3
2022-06-15,incukalns_ugs,LV,LV,2.14,6.4
2022-06-16,balticconnector,FI,EE,4.36,7.2
2022-06-16,gipl,PL,LT,3.03,6.5
2022-06-16,klaipeda_lng,GLOBAL,LT,3.83,10.3
2022-06-16,incukalns_ugs,LV,LV,2.77,6.4
2022-06-17,balticconnector,FI,EE,4.2,7.2
2022-06-17,gipl,PL,LT,2.91,6.5
2022-06-17,klaipeda_lng,GLOBAL,LT,4.88,10.3
2022-06-17,incukalns_ugs,LV,LV,2.1,6.4
2022-06-18,balticconnector,FI,EE,4.12,7.2
2022-06-18,gipl,PL,LT,2.0,6.5
2022-06-18,klaipeda_lng,GLOBAL,LT,3.83,10.3
2022-06-18,incukalns_ugs,LV,LV,2.51,6.4
2022-06-19,balticconnector,FI,EE,3.58,7.2
2022-06-19,gipl,PL,LT,3.04,6.5
2022-06-19,klaipeda_lng,GLOBAL,LT,3.63,10.3
2022-06-19,incukalns_ugs,LV,LV,2.77,6.4
2022-06-20,balticconnector,FI,EE,4.3,7.2
2022-06-20,gipl,PL,LT,2.88,6.5
2022-06-20,klaipeda_lng,GLOBAL,LT,4.2,10.3
2022-06-20,incukalns_ugs,LV,LV,2.53,6.4
2022-06-21,balticconnector,FI,EE,4.69,7.2
2022-06-21,gipl,PL,LT,3.34,6.5
2022-06-21,klaipeda_lng,GLOBAL,LT,5.74,10.3
2022-06-21,incukalns_ugs,LV,LV,1.94,6.4
2022-06-22,balticconnector,FI,EE,3.29,7.2
2022-06-22,gipl,PL,LT,2.49,6.5
2022-06-22,klaipeda_lng,GLOBAL,LT,4.71,10.3
2022-06-22,incukalns_ugs,LV,LV,2.27,6.4
2022-06-23,balticconnector,FI,EE,3.62,7.2
2022-06-23,gipl,PL,LT,3.28,6.5
2022-06-23,klaipeda_lng,GLOBAL,LT,5.18,10.3
2022-06-23,incukalns_ugs,LV,LV,1.76,6.4
2022-06-24,balticconnector,FI,EE,3.4,7.2
2022-06-24,gipl,PL,LT,3.29,6.5
2022-06-24,klaipeda_lng,GLOBAL,LT,4.16,10.3
2022-06-24,incukalns_ugs,LV,LV,1.98,6.4
2022-06-25,balticconnector,FI,EE,4.21,7.2
2022-06-25,gipl,PL,LT,2.44,6.5
2022-06-25,klaipeda_lng,GLOBAL,LT,4.26,10.3
2022-06-25,incukalns_ugs,LV,LV,2.32,6.4
2022-06-26,balticconnector,FI,EE,3.41,7.2
2022-06-26,gipl,PL,LT,3.27,6.5
2022-06-26,klaipeda_lng,GLOBAL,LT,4.1,10.3
2022-06-26,incukalns_ugs,LV,LV,2.64,6.4
2022-06-27,balticconnector,FI,EE,3.64,7.2
2022-06-27,gipl,PL,LT,3.23,6.5
2022-06-27,klaipeda_lng,GLOBAL,LT,4.89,10.3
2022-06-27,incukalns_ugs,LV,LV,2.03,6.4
2022-06-28,balticconnector,FI,EE,2.67,7.2
2022-06-28,gipl,PL,LT,3.11,6.5
2022-06-28,klaipeda_lng,GLOBAL,LT,4.48,10.3
2022-06-28,incukalns_ugs,LV,LV,2.39,6.4
2022-06-29,balticconnector,FI,EE,3.59,7.2
2022-06-29,gipl,PL,LT,2.79,6.5
2022-06-29,klaipeda_lng,GLOBAL,LT,5.65,10.3
2022-06-29,incukalns_ugs,LV,LV,1.78,6.4
2022-06-30,balticconnector,FI,EE,4.07,7.2
2022-06-30,gipl,PL,LT,2.73,6.5
2022-06-30,klaipeda_lng,GLOBAL,LT,4.24,10.3
2022-06-30,incukalns_ugs,LV,LV,2.13,6.4
2022-07-01,balticconnector,FI,EE,3.1,7.2
2022-07-01,gipl,PL,LT,3.03,6.5
2022-07-01,klaipeda_lng,GLOBAL,LT,5.03,10.3
2022-07-01,incukalns_ugs,LV,LV,2.24,6.4
2022-07-02,balticconnector,FI,EE,3.55,7.2
2022-07-02,gipl,PL,LT,2.41,6.5
2022-07-02,klaipeda_lng,GLOBAL,LT,4.51,10.3
2022-07-02,incukalns_ugs,LV,LV,2.75,6.4
2022-07-03,balticconnector,FI,EE,3.31,7.2
2022-07-03,gipl,PL,LT,2.65,6.5
2022-07-03,klaipeda_lng,GLOBAL,LT,3.86,10.3
2022-07-03,incukalns_ugs,LV,LV,1.95,6.4
2022-07-04,balticconnector,FI,EE,2.13,7.2
2022-07-04,gipl,PL,LT,2.96,6.5
2022-07-04,klaipeda_lng,GLOBAL,LT,3.69,10.3
2022-07-04,incukalns_ugs,LV,LV,1.62,6.4
2022-07-05,balticconnector,FI,EE,3.88,7.2
2022-07-05,gipl,PL,LT,2.37,6.5
2022-07-05,klaipeda_lng,GLOBAL,LT,4.0,10.3
2022-07-05,incukalns_ugs,LV,LV,2.54,6.4
2022-07-06,balticconnector,FI,EE,2.8,7.2
2022-07-06,gipl,PL,LT,2.19,6.5
2022-07-06,klaipeda_lng,GLOBAL,LT,4.36,10.3
2022-07-06,incukalns_ugs,LV,LV,2.44,6.4
2022-07-07,balticconnector,FI,EE,2.71,7.2
2022-07-07,gipl,PL,LT,2.96,6.5
2022-07-07,klaipeda_lng,GLOBAL,LT,4.55,10.3
2022-07-07,incukalns_ugs,LV,LV,1.48,6.4
2022-07-08,balticconnector,FI,EE,3.9,7.2
2022-07-08,gipl,PL,LT,3.15,6.5
2022-07-08,klaipeda_lng,GLOBAL,LT,4.01,10.3
2022-07-08,incukalns_ugs,LV,LV,2.48,6.4
2022-07-09,balticconnector,FI,EE,4.07,7.2
2022-07-09,gipl,PL,LT,2.84,6.5
2022-07-09,klaipeda_lng,GLOBAL,LT,3.93,10.3
2022-07-09,incukalns_ugs,LV,LV,1.81,6.4
2022-07-10,balticconnector,FI,EE,3.48,7.2
2022-07-10,gipl,PL,LT,3.03,6.5
2022-07-10,klaipeda_lng,GLOBAL,LT,4.01,10.3
2022-07-10,incukalns_ugs,LV,LV,1.44,6.4
2022-07-11,balticconnector,FI,EE,4.13,7.2
2022-07-11,gipl,PL,LT,2.88,6.5
2022-07-11,klaipeda_lng,GLOBAL,LT,3.97,10.3
2022-07-11,incukalns_ugs,LV,LV,2.36,6.4
2022-07-12,balticconnector,FI,EE,4.26,7.2
2022-07-12,gipl,PL,LT,1.68,6.5
2022-07-12,klaipeda_lng,GLOBAL,LT,4.46,10.3
2022-07-12,incukalns_ugs,LV,LV,1.67,6.4
2022-07-13,balticconnector,FI,EE,3.75,7.2
2022-07-13,gipl,PL,LT,2.85,6.5
2022-07-13,klaipeda_lng,GLOBAL,LT,4.58,10.3
2022-07-13,incukalns_ugs,LV,LV,1.95,6.4
2022-07-14,balticconnector,FI,EE,2.56,7.2
2022-07-14,gipl,PL,LT,2.62,6.5
2022-07-14,klaipeda_lng,GLOBAL,LT,4.44,10.3
2022-07-14,incukalns_ugs,LV,LV,2.4,6.4
2022-07-15,balticconnector,FI,EE,2.91,7.2
2022-07-15,gipl,PL,LT,3.21,6.5
2022-07-15,klaipeda_lng,GLOBAL,LT,3.81,10.3
2022-07-15,incukalns_ugs,LV,LV,2.21,6.4
2022-07-16,balticconnector,FI,EE,3.25,7.2
2022-07-16,gipl,PL,LT,2.87,6.5
2022-07-16,klaipeda_lng,GLOBAL,LT,4.74,10.3
2022-07-16,incukalns_ugs,LV,LV,1.73,6.4
2022-07-17,balticconnector,FI,EE,3.16,7.2
2022-07-17,gipl,PL,LT,2.87,6.5
2022-07-17,klaipeda_lng,GLOBAL,LT,5.64,10.3
2022-07-17,incukalns_ugs,LV,LV,1.84,6.4
2022-07-18,balticconnector,FI,EE,4.52,7.2
2022-07-18,gipl,PL,LT,3.6,6.5
2022-07-18,klaipeda_lng,GLOBAL,LT,4.14,10.3
2022-07-18,incukalns_ugs,LV,LV,2.01,6.4
2022-07-19,balticconnector,FI,EE,3.15,7.2
2022-07-19,gipl,PL,LT,2.77,6.5
2022-07-19,klaipeda_lng,GLOBAL,LT,3.36,10.3
2022-07-19,incukalns_ugs,LV,LV,2.08,6.4
2022-07-20,balticconnector,FI,EE,4.25,7.2
2022-07-20,gipl,PL,LT,2.56,6.5
2022-07-20,klaipeda_lng,GLOBAL,LT,4.06,10.3
2022-07-20,incukalns_ugs,LV,LV,1.59,6.4
2022-07-21,balticconnector,FI,EE,3.69,7.2
2022-07-21,gipl,PL,LT,2.91,6.5
2022-07-21,klaipeda_lng,GLOBAL,LT,4.24,10.3
2022-07-21,incukalns_ugs,LV,LV,2.03,6.4
2022-07-22,balticconnector,FI,EE,3.35,7.2
2022-07-22,gipl,PL,LT,3.0,6.5
2022-07-22,klaipeda_lng,GLOBAL,LT,4.18,10.3
2022-07-22,incukalns_ugs,LV,LV,2.19,6.4
2022-07-23,balticconnector,FI,EE,3.61,7.2
2022-07-23,gipl,PL,LT,3.25,6.5
2022-07-23,klaipeda_lng,GLOBAL,LT,4.61,10.3
2022-07-23,incukalns_ugs,LV,LV,2.16,6.4
2022-07-24,balticconnector,FI,EE,4.26,7.2
2022-07-24,gipl,PL,LT,2.97,6.5
2022-07-24,klaipeda_lng,GLOBAL,LT,4.98,10.3
2022-07-24,incukalns_ugs,LV,LV,2.28,6.4
2022-07-25,balticconnector,FI,EE,2.58,7.2
2022-07-25,gipl,PL,LT,3.32,6.5
2022-07-25,klaipeda_lng,GLOBAL,LT,4.28,10.3
2022-07-25,incukalns_ugs,LV,LV,2.08,6.4
2022-07-26,balticconnector,FI,EE,3.64,7.2
2022-07-26,gipl,PL,LT,2.66,6.5
2022-07-26,klaipeda_lng,GLOBAL,LT,4.34,10.3
2022-07-26,incukalns_ugs,LV,LV,1.92,6.4
2022-07-27,balticconnector,FI,EE,4.14,7.2
2022-07-27,gipl,PL,LT,2.75,6.5
2022-07-27,klaipeda_lng,GLOBAL,LT,3.97,10.3
2022-07-27,incukalns_ugs,LV,LV,1.82,6.4
2022-07-28,balticconnector,FI,EE,3.63,7.2
2022-07-28,gipl,PL,LT,2.87,6.5
2022-07-28,klaipeda_lng,GLOBAL,LT,4.43,10.3
2022-07-28,incukalns_ugs,LV,LV,1.79,6.4
2022-07-29,balticconnector,FI,EE,2.7,7.2
2022-07-29,gipl,PL,LT,3.05,6.5
2022-07-29,klaipeda_lng,GLOBAL,LT,5.09,10.3
2022-07-29,incukalns_ugs,LV,LV,1.79,6.4
2022-07-30,balticconnector,FI,EE,4.29,7.2
2022-07-30,gipl,PL,LT,2.91,6.5
2022-07-30,klaipeda_lng,GLOBAL,LT,4.2,10.3
2022-07-30,incukalns_ugs,LV,LV,1.98,6.4
2022-07-31,balticconnector,FI,EE,2.81,7.2
2022-07-31,gipl,PL,LT,3.2,6.5
2022-07-31,klaipeda_lng,GLOBAL,LT,3.73,10.3
2022-07-31,incukalns_ugs,LV,LV,1.87,6.4
2022-08-01,balticconnector,FI,EE,4.2,7.2
2022-08-01,gipl,PL,LT,2.21,6.5
2022-08-01,klaipeda_lng,GLOBAL,LT,3.53,10.3
2022-08-01,incukalns_ugs,LV,LV,2.22,6.4
2022-08-02,balticconnector,FI,EE,3.85,7.2
2022-08-02,gipl,PL,LT,3.15,6.5
2022-08-02,klaipeda_lng,GLOBAL,LT,4.26,10.3
2022-08-02,incukalns_ugs,LV,LV,2.98,6.4
2022-08-03,balticconnector,FI,EE,3.59,7.2
2022-08-03,gipl,PL,LT,2.87,6.5
2022-08-03,klaipeda_lng,GLOBAL,LT,3.96,10.3
2022-08-03,incukalns_ugs,LV,LV,2.26,6.4
2022-08-04,balticconnector,FI,EE,4.01,7.2
2022-08-04,gipl,PL,LT,3.44,6.5
2022-08-04,klaipeda_lng,GLOBAL,LT,3.55,10.3
2022-08-04,incukalns_ugs,LV,LV,2.15,6.4
2022-08-05,balticconnector,FI,EE,3.92,7.2
2022-08-05,gipl,PL,LT,3.2,6.5
2022-08-05,klaipeda_lng,GLOBAL,LT,4.45,10.3
2022-08-05,incukalns_ugs,LV,LV,2.38,6.4
2022-08-06,balticconnector,FI,EE,3.3,7.2
2022-08-06,gipl,PL,LT,3.58,6.5
2022-08-06,klaipeda_lng,GLOBAL,LT,5.04,10.3
2022-08-06,incukalns_ugs,LV,LV,1.82,6.4
2022-08-07,balticconnector,FI,EE,3.16,7.2
2022-08-07,gipl,PL,LT,2.54,6.5
2022-08-07,klaipeda_lng,GLOBAL,LT,4.85,10.3
2022-08-07,incukalns_ugs,LV,LV,1.84,6.4
2022-08-08,balticconnector,FI,EE,3.54,7.2
2022-08-08,gipl,PL,LT,3.14,6.5
2022-08-08,klaipeda_lng,GLOBAL,LT,4.4,10.3
2022-08-08,incukalns_ugs,LV,LV,2.3,6.4
2022-08-09,balticconnector,FI,EE,3.17,7.2
2022-08-09,gipl,PL,LT,3.2,6.5
2022-08-09,klaipeda_lng,GLOBAL,LT,4.07,10.3
2022-08-09,incukalns_ugs,LV,LV,2.12,6.4
2022-08-10,balticconnector,FI,EE,3.82,7.2
2022-08-10,gipl,PL,LT,3.0,6.5
2022-08-10,klaipeda_lng,GLOBAL,LT,4.46,10.3
2022-08-10,incukalns_ugs,LV,LV,2.0,6.4
2022-08-11,balticconnector,FI,EE,3.55,7.2
2022-08-11,gipl,PL,LT,2.96,6.5
2022-08-11,klaipeda_lng,GLOBAL,LT,3.62,10.3
2022-08-11,incukalns_ugs,LV,LV,2.08,6.4
2022-08-12,balticconnector,FI,EE,3.89,7.2
2022-08-12,gipl,PL,LT,2.45,6.5
2022-08-12,klaipeda_lng,GLOBAL,LT,5.14,10.3
2022-08-12,incukalns_ugs,LV,LV,2.6,6.4
2022-08-13,balticconnector,FI,EE,3.08,7.2
2022-08-13,gipl,PL,LT,3.5,6.5
2022-08-13,klaipeda_lng,GLOBAL,LT,4.36,10.3
2022-08-13,incukalns_ugs,LV,LV,2.35,6.4
2022-08-14,balticconnector,FI,EE,3.45,7.2
2022-08-14,gipl,PL,LT,3.33,6.5
2022-08-14,klaipeda_lng,GLOBAL,LT,4.68,10.3
2022-08-14,incukalns_ugs,LV,LV,1.98,6.4
2022-08-15,balticconnector,FI,EE,3.12,7.2
2022-08-15,gipl,PL,LT,2.38,6.5
2022-08-15,klaipeda_lng,GLOBAL,LT,4.55,10.3
2022-08-15,incukalns_ugs,LV,LV,2.39,6.4
2022-08-16,balticconnector,FI,EE,4.03,7.2
2022-08-16,gipl,PL,LT,2.91,6.5
2022-08-16,klaipeda_lng,GLOBAL,LT,3.75,10.3
2022-08-16,incukalns_ugs,LV,LV,2.02,6.4
2022-08-17,balticconnector,FI,EE,4.28,7.2
2022-08-17,gipl,PL,LT,2.77,6.5
2022-08-17,klaipeda_lng,GLOBAL,LT,4.53,10.3
2022-08-17,incukalns_ugs,LV,LV,1.9,6.4
2022-08-18,balticconnector,FI,EE,3.87,7.2
2022-08-18,gipl,PL,LT,2.78,6.5
2022-08-18,klaipeda_lng,GLOBAL,LT,5.07,10.3
2022-08-18,incukalns_ugs,LV,LV,2.45,6.4
2022-08-19,balticconnector,FI,EE,3.45,7.2
2022-08-19,gipl,PL,LT,2.91,6.5
2022-08-19,klaipeda_lng,GLOBAL,LT,4.11,10.3
2022-08-19,incukalns_ugs,LV,LV,1.79,6.4
2022-08-20,balticconnector,FI,EE,3.27,7.2
2022-08-20,gipl,PL,LT,3.04,6.5
2022-08-20,klaipeda_lng,GLOBAL,LT,4.64,10.3
2022-08-20,incukalns_ugs,LV,LV,2.27,6.4
2022-08-21,balticconnector,FI,EE,3.55,7.2
2022-08-21,gipl,PL,LT,3.33,6.5
2022-08-21,klaipeda_lng,GLOBAL,LT,4.48,10.3
2022-08-21,incukalns_ugs,LV,LV,2.43,6.4
2022-08-22,balticconnector,FI,EE,2.81,7.2
2022-08-22,gipl,PL,LT,1.39,6.5
2022-08-22,klaipeda_lng,GLOBAL,LT,4.61,10.3
2022-08-22,incukalns_ugs,LV,LV,1.79,6.4
2022-08-23,balticconnector,FI,EE,3.59,7.2
2022-08-23,gipl,PL,LT,2.84,6.5
2022-08-23,klaipeda_lng,GLOBAL,LT,5.39,10.3
2022-08-23,incukalns_ugs,LV,LV,2.34,6.4
2022-08-24,balticconnector,FI,EE,3.78,7.2
2022-08-24,gipl,PL,LT,3.3,6.5
2022-08-24,klaipeda_lng,GLOBAL,LT,4.66,10.3
2022-08-24,incukalns_ugs,LV,LV,2.08,6.4
2022-08-25,balticconnector,FI,EE,4.24,7.2
2022-08-25,gipl,PL,LT,2.52,6.5
2022-08-25,klaipeda_lng,GLOBAL,LT,4.64,10.3
2022-08-25,incukalns_ugs,LV,LV,1.76,6.4
2022-08-26,balticconnector,FI,EE,3.8,7.2
2022-08-26,gipl,PL,LT,3.04,6.5
2022-08-26,klaipeda_lng,GLOBAL,LT,5.45,10.3
2022-08-26,incukalns_ugs,LV,LV,1.75,6.4
2022-08-27,balticconnector,FI,EE,3.4,7.2
2022-08-27,gipl,PL,LT,3.29,6.5
2022-08-27,klaipeda_lng,GLOBAL,LT,4.64,10.3
2022-08-27,incukalns_ugs,LV,LV,2.27,6.4
2022-08-28,balticconnector,FI,EE,3.22,7.2
2022-08-28,gipl,PL,LT,2.72,6.5
2022-08-28,klaipeda_lng,GLOBAL,LT,5.19,10.3
2022-08-28,incukalns_ugs,LV,LV,2.21,6.4
2022-08-29,balticconnector,FI,EE,3.89,7.2
