date,from_country,to_country,interconnector_id,flow_mw,capacity_mw
2022-03-30,FI,EE,estlink_2,423.0,650
2022-03-30,SE,LT,nordbalt,531.4,700
2022-03-30,PL,LT,litpol_link,149.5,500
2022-03-30,EE,LV,ee_lv_electric,337.4,1500
2022-03-30,LV,LT,lv_lt_electric,206.6,1200
2022-03-31,FI,EE,estlink_1,215.6,358
2022-03-31,FI,EE,estlink_2,453.5,650
2022-03-31,SE,LT,nordbalt,477.5,700
2022-03-31,PL,LT,litpol_link,164.9,500
2022-03-31,EE,LV,ee_lv_electric,363.1,1500
2022-03-31,LV,LT,lv_lt_electric,216.8,1200
2022-04-01,FI,EE,estlink_1,243.4,358
2022-04-01,FI,EE,estlink_2,423.8,650
2022-04-01,SE,LT,nordbalt,536.6,700
2022-04-01,PL,LT,litpol_link,189.8,500
2022-04-01,EE,LV,ee_lv_electric,285.7,1500
2022-04-01,LV,LT,lv_lt_electric,217.2,1200
2022-04-02,FI,EE,estlink_1,239.2,358
2022-04-02,FI,EE,estlink_2,453.5,650
2022-04-02,SE,LT,nordbalt,530.9,700
2022-04-02,PL,LT,litpol_link,165.3,500
2022-04-02,EE,LV,ee_lv_electric,347.1,1500
2022-04-02,LV,LT,lv_lt_electric,227.5,1200
2022-04-03,FI,EE,estlink_1,248.7,358
2022-04-03,FI,EE,estlink_2,468.1,650
2022-04-03,SE,LT,nordbalt,529.7,700
2022-04-03,PL,LT,litpol_link,167.6,500
2022-04-03,EE,LV,ee_lv_electric,333.3,1500
2022-04-03,LV,LT,lv_lt_electric,223.1,1200
2022-04-04,FI,EE,estlink_1,236.3,358
2022-04-04,FI,EE,estlink_2,446.5,650
2022-04-04,SE,LT,nordbalt,527.9,700
2022-04-04,PL,LT,litpol_link,197.4,500
2022-04-04,EE,LV,ee_lv_electric,365.9,1500
2022-04-04,LV,LT,lv_lt_electric,224.8,1200
2022-04-05,FI,EE,estlink_1,249.2,358
2022-04-05,FI,EE,estlink_2,446.9,650
2022-04-05,SE,LT,nordbalt,444.1,700
2022-04-05,PL,LT,litpol_link,160.4,500
2022-04-05,EE,LV,ee_lv_electric,300.1,1500
2022-04-05,LV,LT,lv_lt_electric,224.4,1200
2022-04-06,FI,EE,estlink_1,230.3,358
2022-04-06,FI,EE,estlink_2,513.6,650
2022-04-06,SE,LT,nordbalt,529.3,700
2022-04-06,PL,LT,litpol_link,169.9,500
2022-04-06,EE,LV,ee_lv_electric,364.9,1500
2022-04-06,LV,LT,lv_lt_electric,194.6,1200
2022-04-07,FI,EE,estlink_1,233.8,358
2022-04-07,FI,EE,estlink_2,484.7,650
2022-04-07,SE,LT,nordbalt,464.3,700
2022-04-07,PL,LT,litpol_link,186.2,500
2022-04-07,EE,LV,ee_lv_electric,353.1,1500
2022-04-07,LV,LT,lv_lt_electric,223.4,1200
2022-04-08,FI,EE,estlink_1,240.1,358
2022-04-08,FI,EE,estlink_2,532.7,650
2022-04-08,SE,LT,nordbalt,524.0,700
2022-04-08,PL,LT,litpol_link,175.5,500
2022-04-08,EE,LV,ee_lv_electric,334.0,1500
2022-04-08,LV,LT,lv_lt_electric,216.4,1200
2022-04-09,FI,EE,estlink_1,243.3,358
2022-04-09,FI,EE,estlink_2,432.6,650
2022-04-09,SE,LT,nordbalt,520.1,700
2022-04-09,PL,LT,litpol_link,166.8,500
2022-04-09,EE,LV,ee_lv_electric,356.5,1500
2022-04-09,LV,LT,lv_lt_electric,235.3,1200
2022-04-10,FI,EE,estlink_1,246.6,358
2022-04-10,FI,EE,estlink_2,443.7,650
2022-04-10,SE,LT,nordbalt,507.8,700
2022-04-10,PL,LT,litpol_link,160.8,500
2022-04-10,EE,LV,ee_lv_electric,334.3,1500
2022-04-10,LV,LT,lv_lt_electric,236.0,1200
2022-04-11,FI,EE,estlink_1,242.1,358
2022-04-11,FI,EE,estlink_2,430.5,650
2022-04-11,SE,LT,nordbalt,548.8,700
2022-04-11,PL,LT,litpol_link,188.8,500
2022-04-11,EE,LV,ee_lv_electric,354.9,1500
2022-04-11,LV,LT,lv_lt_electric,260.0,1200
2022-04-12,FI,EE,estlink_1,217.6,358
2022-04-12,FI,EE,estlink_2,420.2,650
2022-04-12,SE,LT,nordbalt,453.5,700
2022-04-12,PL,LT,litpol_link,190.5,500
2022-04-12,EE,LV,ee_lv_electric,360.7,1500
2022-04-12,LV,LT,lv_lt_electric,229.1,1200
2022-04-13,FI,EE,estlink_1,234.5,358
2022-04-13,FI,EE,estlink_2,424.0,650
2022-04-13,SE,LT,nordbalt,605.5,700
2022-04-13,PL,LT,litpol_link,174.1,500
2022-04-13,EE,LV,ee_lv_electric,347.6,1500
2022-04-13,LV,LT,lv_lt_electric,241.6,1200
2022-04-14,FI,EE,estlink_1,237.7,358
2022-04-14,FI,EE,estlink_2,467.2,650
2022-04-14,SE,LT,nordbalt,489.0,700
2022-04-14,PL,LT,litpol_link,178.2,500
2022-04-14,EE,LV,ee_lv_electric,390.2,1500
2022-04-14,LV,LT,lv_lt_electric,251.5,1200
2022-04-15,FI,EE,estlink_1,255.5,358
2022-04-15,FI,EE,estlink_2,443.6,650
2022-04-15,SE,LT,nordbalt,481.9,700
2022-04-15,PL,LT,litpol_link,171.0,500
2022-04-15,EE,LV,ee_lv_electric,346.3,1500
2022-04-15,LV,LT,lv_lt_electric,247.5,1200
2022-04-16,FI,EE,estlink_1,202.9,358
2022-04-16,FI,EE,estlink_2,508.9,650
2022-04-16,SE,LT,nordbalt,511.8,700
2022-04-16,PL,LT,litpol_link,167.4,500
2022-04-16,EE,LV,ee_lv_electric,320.7,1500
2022-04-16,LV,LT,lv_lt_electric,203.5,1200
2022-04-17,FI,EE,estlink_1,243.2,358
2022-04-17,FI,EE,estlink_2,462.3,650
2022-04-17,SE,LT,nordbalt,471.1,700
2022-04-17,PL,LT,litpol_link,157.0,500
2022-04-17,EE,LV,ee_lv_electric,336.9,1500
2022-04-17,LV,LT,lv_lt_electric,256.7,1200
2022-04-18,FI,EE,estlink_1,225.8,358
2022-04-18,FI,EE,estlink_2,411.9,650
2022-04-18,SE,LT,nordbalt,508.7,700
2022-04-18,PL,LT,litpol_link,169.2,500
2022-04-18,EE,LV,ee_lv_electric,280.3,1500
2022-04-18,LV,LT,lv_lt_electric,229.1,1200
2022-04-19,FI,EE,estlink_1,226.3,358
2022-04-19,FI,EE,estlink_2,482.3,650
2022-04-19,SE,LT,nordbalt,584.1,700
2022-04-19,PL,LT,litpol_link,186.0,500
2022-04-19,EE,LV,ee_lv_electric,338.5,1500
2022-04-19,LV,LT,lv_lt_electric,212.3,1200
2022-04-20,FI,EE,estlink_1,271.2,358
2022-04-20,FI,EE,estlink_2,461.9,650
2022-04-20,SE,LT,nordbalt,518.0,700
2022-04-20,PL,LT,litpol_link,172.2,500
2022-04-20,EE,LV,ee_lv_electric,349.8,1500
2022-04-20,LV,LT,lv_lt_electric,227.7,1200
2022-04-21,FI,EE,estlink_1,220.8,358
2022-04-21,FI,EE,estlink_2,442.5,650
2022-04-21,SE,LT,nordbalt,516.3,700
2022-04-21,PL,LT,litpol_link,166.0,500
2022-04-21,EE,LV,ee_lv_electric,327.9,1500
2022-04-21,LV,LT,lv_lt_electric,231.7,1200
2022-04-22,FI,EE,estlink_1,225.9,358
2022-04-22,FI,EE,estlink_2,508.1,650
2022-04-22,SE,LT,nordbalt,422.1,700
2022-04-22,PL,LT,litpol_link,185.6,500
2022-04-22,EE,LV,ee_lv_electric,374.9,1500
2022-04-22,LV,LT,lv_lt_electric,196.8,1200
2022-04-23,FI,EE,estlink_1,224.5,358
2022-04-23,FI,EE,estlink_2,448.1,650
2022-04-23,SE,LT,nordbalt,466.8,700
2022-04-23,PL,LT,litpol_link,163.2,500
2022-04-23,EE,LV,ee_lv_electric,318.3,1500
2022-04-23,LV,LT,lv_lt_electric,258.0,1200
2022-04-24,FI,EE,estlink_1,245.0,358
2022-04-24,FI,EE,estlink_2,500.7,650
2022-04-24,SE,LT,nordbalt,543.5,700
2022-04-24,PL,LT,litpol_link,159.0,500
2022-04-24,EE,LV,ee_lv_electric,332.4,1500
2022-04-24,LV,LT,lv_lt_electric,237.8,1200
2022-04-25,FI,EE,estlink_1,210.4,358
2022-04-25,FI,EE,estlink_2,482.8,650
2022-04-25,SE,LT,nordbalt,508.8,700
2022-04-25,PL,LT,litpol_link,168.0,500
2022-04-25,EE,LV,ee_lv_electric,362.1,1500
2022-04-25,LV,LT,lv_lt_electric,237.1,1200
2022-04-26,FI,EE,estlink_1,224.2,358
2022-04-26,FI,EE,estlink_2,497.1,650
2022-04-26,SE,LT,nordbalt,478.6,700
2022-04-26,PL,LT,litpol_link,179.9,500
2022-04-26,EE,LV,ee_lv_electric,359.2,1500
2022-04-26,LV,LT,lv_lt_electric,225.0,1200
2022-04-27,FI,EE,estlink_1,235.2,358
2022-04-27,FI,EE,estlink_2,420.0,650
2022-04-27,SE,LT,nordbalt,550.8,700
2022-04-27,PL,LT,litpol_link,170.3,500
2022-04-27,EE,LV,ee_lv_electric,332.5,1500
2022-04-27,LV,LT,lv_lt_electric,246.8,1200
2022-04-28,FI,EE,estlink_1,218.7,358
2022-04-28,FI,EE,estlink_2,414.9,650
2022-04-28,SE,LT,nordbalt,461.5,700
2022-04-28,PL,LT,litpol_link,179.8,500
2022-04-28,EE,LV,ee_lv_electric,314.3,1500
2022-04-28,LV,LT,lv_lt_electric,258.1,1200
2022-04-29,FI,EE,estlink_1,196.7,358
2022-04-29,FI,EE,estlink_2,514.3,650
2022-04-29,SE,LT,nordbalt,525.1,700
2022-04-29,PL,LT,litpol_link,171.3,500
2022-04-29,EE,LV,ee_lv_electric,331.9,1500
2022-04-29,LV,LT,lv_lt_electric,236.4,1200
2022-04-30,FI,EE,estlink_1,229.4,358
2022-04-30,FI,EE,estlink_2,495.3,650
2022-04-30,SE,LT,nordbalt,521.6,700
2022-04-30,PL,LT,litpol_link,174.3,500
2022-04-30,EE,LV,ee_lv_electric,336.3,1500
2022-04-30,LV,LT,lv_lt_electric,229.1,1200
2022-05-01,FI,EE,estlink_1,230.9,358
2022-05-01,FI,EE,estlink_2,397.2,650
2022-05-01,SE,LT,nordbalt,459.9,700
2022-05-01,PL,LT,litpol_link,178.4,500
2022-05-01,EE,LV,ee_lv_electric,343.1,1500
2022-05-01,LV,LT,lv_lt_electric,223.0,1200
2022-05-02,FI,EE,estlink_1,226.3,358
2022-05-02,FI,EE,estlink_2,463.1,650
2022-05-02,SE,LT,nordbalt,489.0,700
2022-05-02,PL,LT,litpol_link,160.1,500
2022-05-02,EE,LV,ee_lv_electric,343.7,1500
2022-05-02,LV,LT,lv_lt_electric,210.3,1200
2022-05-03,FI,EE,estlink_1,232.5,358
2022-05-03,FI,EE,estlink_2,397.5,650
2022-05-03,SE,LT,nordbalt,545.5,700
2022-05-03,PL,LT,litpol_link,175.2,500
2022-05-03,EE,LV,ee_lv_electric,345.1,1500
2022-05-03,LV,LT,lv_lt_electric,241.7,1200
2022-05-04,FI,EE,estlink_1,252.6,358
2022-05-04,FI,EE,estlink_2,484.4,650
2022-05-04,SE,LT,nordbalt,442.2,700
2022-05-04,PL,LT,litpol_link,154.1,500
2022-05-04,EE,LV,ee_lv_electric,324.0,1500
2022-05-04,LV,LT,lv_lt_electric,226.4,1200
2022-05-05,FI,EE,estlink_1,234.3,358
2022-05-05,FI,EE,estlink_2,428.7,650
2022-05-05,SE,LT,nordbalt,515.2,700
2022-05-05,PL,LT,litpol_link,160.4,500
2022-05-05,EE,LV,ee_lv_electric,324.3,1500
2022-05-05,LV,LT,lv_lt_electric,203.5,1200
2022-05-06,FI,EE,estlink_1,211.2,358
2022-05-06,FI,EE,estlink_2,408.7,650
2022-05-06,SE,LT,nordbalt,473.3,700
2022-05-06,PL,LT,litpol_link,182.1,500
2022-05-06,EE,LV,ee_lv_electric,316.2,1500
2022-05-06,LV,LT,lv_lt_electric,268.1,1200
2022-05-07,FI,EE,estlink_1,233.9,358
2022-05-07,FI,EE,estlink_2,457.9,650
2022-05-07,SE,LT,nordbalt,477.6,700
2022-05-07,PL,LT,litpol_link,177.9,500
2022-05-07,EE,LV,ee_lv_electric,325.2,1500
2022-05-07,LV,LT,lv_lt_electric,227.9,1200
2022-05-08,FI,EE,estlink_1,266.9,358
2022-05-08,FI,EE,estlink_2,448.9,650
2022-05-08,SE,LT,nordbalt,549.8,700
2022-05-08,PL,LT,litpol_link,161.0,500
2022-05-08,EE,LV,ee_lv_electric,338.1,1500
2022-05-08,LV,LT,lv_lt_electric,254.3,1200
2022-05-09,FI,EE,estlink_1,215.9,358
2022-05-09,FI,EE,estlink_2,510.0,650
2022-05-09,SE,LT,nordbalt,533.9,700
2022-05-09,PL,LT,litpol_link,162.7,500
2022-05-09,EE,LV,ee_lv_electric,354.1,1500
2022-05-09,LV,LT,lv_lt_electric,241.5,1200
2022-05-10,FI,EE,estlink_1,235.9,358
2022-05-10,FI,EE,estlink_2,401.7,650
2022-05-10,SE,LT,nordbalt,482.3,700
2022-05-10,PL,LT,litpol_link,166.5,500
2022-05-10,EE,LV,ee_lv_electric,337.2,1500
2022-05-10,LV,LT,lv_lt_electric,235.9,1200
2022-05-11,FI,EE,estlink_1,228.8,358
2022-05-11,FI,EE,estlink_2,409.2,650
2022-05-11,SE,LT,nordbalt,522.1,700
2022-05-11,PL,LT,litpol_link,176.8,500
2022-05-11,EE,LV,ee_lv_electric,352.4,1500
2022-05-11,LV,LT,lv_lt_electric,243.3,1200
2022-05-12,FI,EE,estlink_1,239.3,358
2022-05-12,FI,EE,estlink_2,466.7,650
2022-05-12,SE,LT,nordbalt,505.9,700
2022-05-12,PL,LT,litpol_link,149.6,500
2022-05-12,EE,LV,ee_lv_electric,349.3,1500
2022-05-12,LV,LT,lv_lt_electric,229.3,1200
2022-05-13,FI,EE,estlink_1,230.3,358
2022-05-13,FI,EE,estlink_2,411.1,650
2022-05-13,SE,LT,nordbalt,469.5,700
2022-05-13,PL,LT,litpol_link,182.1,500
2022-05-13,EE,LV,ee_lv_electric,338.0,1500
2022-05-13,LV,LT,lv_lt_electric,236.9,1200
2022-05-14,FI,EE,estlink_1,226.4,358
2022-05-14,FI,EE,estlink_2,452.9,650
2022-05-14,SE,LT,nordbalt,542.2,700
2022-05-14,PL,LT,litpol_link,163.3,500
2022-05-14,EE,LV,ee_lv_electric,341.3,1500
2022-05-14,LV,LT,lv_lt_electric,218.6,1200
2022-05-15,FI,EE,estlink_1,219.0,358
2022-05-15,FI,EE,estlink_2,442.1,650
2022-05-15,SE,LT,nordbalt,516.5,700
2022-05-15,PL,LT,litpol_link,163.7,500
2022-05-15,EE,LV,ee_lv_electric,369.1,1500
2022-05-15,LV,LT,lv_lt_electric,211.7,1200
2022-05-16,FI,EE,estlink_1,223.0,358
2022-05-16,FI,EE,estlink_2,437.9,650
2022-05-16,SE,LT,nordbalt,560.5,700
2022-05-16,PL,LT,litpol_link,171.8,500
2022-05-16,EE,LV,ee_lv_electric,363.7,1500
2022-05-16,LV,LT,lv_lt_electric,202.2,1200
2022-05-17,FI,EE,estlink_1,230.3,358
2022-05-17,FI,EE,estlink_2,480.4,650
2022-05-17,SE,LT,nordbalt,511.4,700
2022-05-17,PL,LT,litpol_link,182.3,500
2022-05-17,EE,LV,ee_lv_electric,326.6,1500
2022-05-17,LV,LT,lv_lt_electric,248.5,1200
2022-05-18,FI,EE,estlink_1,262.8,358
2022-05-18,FI,EE,estlink_2,440.4,650
2022-05-18,SE,LT,nordbalt,492.4,700
2022-05-18,PL,LT,litpol_link,186.9,500
2022-05-18,EE,LV,ee_lv_electric,376.9,1500
2022-05-18,LV,LT,lv_lt_electric,217.6,1200
2022-05-19,FI,EE,estlink_1,219.3,358
2022-05-19,FI,EE,estlink_2,442.9,650
2022-05-19,SE,LT,nordbalt,460.1,700
2022-05-19,PL,LT,litpol_link,158.5,500
2022-05-19,EE,LV,ee_lv_electric,314.9,1500
2022-05-19,LV,LT,lv_lt_electric,213.7,1200
2022-05-20,FI,EE,estlink_1,225.4,358
2022-05-20,FI,EE,estlink_2,459.5,650
2022-05-20,SE,LT,nordbalt,564.3,700
2022-05-20,PL,LT,litpol_link,157.5,500
2022-05-20,EE,LV,ee_lv_electric,362.6,1500
2022-05-20,LV,LT,lv_lt_electric,222.6,1200
2022-05-21,FI,EE,estlink_1,225.2,358
2022-05-21,FI,EE,estlink_2,473.6,650
2022-05-21,SE,LT,nordbalt,468.0,700
2022-05-21,PL,LT,litpol_link,174.1,500
2022-05-21,EE,LV,ee_lv_electric,343.0,1500
2022-05-21,LV,LT,lv_lt_electric,233.9,1200
2022-05-22,FI,EE,estlink_1,230.6,358
2022-05-22,FI,EE,estlink_2,530.5,650
2022-05-22,SE,LT,nordbalt,485.5,700
2022-05-22,PL,LT,litpol_link,163.1,500
2022-05-22,EE,LV,ee_lv_electric,324.0,1500
2022-05-22,LV,LT,lv_lt_electric,217.1,1200
2022-05-23,FI,EE,estlink_1,215.8,358
2022-05-23,FI,EE,estlink_2,490.0,650
2022-05-23,SE,LT,nordbalt,559.6,700
2022-05-23,PL,LT,litpol_link,162.6,500
2022-05-23,EE,LV,ee_lv_electric,319.0,1500
2022-05-23,LV,LT,lv_lt_electric,233.5,1200
2022-05-24,FI,EE,estlink_1,217.1,358
2022-05-24,FI,EE,estlink_2,472.2,650
2022-05-24,SE,LT,nordbalt,515.8,700
2022-05-24,PL,LT,litpol_link,151.3,500
2022-05-24,EE,LV,ee_lv_electric,376.1,1500
2022-05-24,LV,LT,lv_lt_electric,254.7,1200
2022-05-25,FI,EE,estlink_1,216.2,358
2022-05-25,FI,EE,estlink_2,439.6,650
2022-05-25,SE,LT,nordbalt,518.7,700
2022-05-25,PL,LT,litpol_link,173.5,500
2022-05-25,EE,LV,ee_lv_electric,354.8,1500
2022-05-25,LV,LT,lv_lt_electric,258.1,1200
2022-05-26,FI,EE,estlink_1,223.1,358
2022-05-26,FI,EE,estlink_2,426.4,650
2022-05-26,SE,LT,nordbalt,458.8,700
2022-05-26,PL,LT,litpol_link,160.7,500
2022-05-26,EE,LV,ee_lv_electric,338.2,1500
2022-05-26,LV,LT,lv_lt_electric,254.7,1200
2022-05-27,FI,EE,estlink_1,217.7,358
2022-05-27,FI,EE,estlink_2,459.1,650
2022-05-27,SE,LT,nordbalt,507.9,700
2022-05-27,PL,LT,litpol_link,183.7,500
2022-05-27,EE,LV,ee_lv_electric,399.6,1500
2022-05-27,LV,LT,lv_lt_electric,217.5,1200
2022-05-28,FI,EE,estlink_1,218.1,358
2022-05-28,FI,EE,estlink_2,485.4,650
2022-05-28,SE,LT,nordbalt,533.0,700
2022-05-28,PL,LT,litpol_link,191.6,500
2022-05-28,EE,LV,ee_lv_electric,353.0,1500
2022-05-28,LV,LT,lv_lt_electric,220.2,1200
2022-05-29,FI,EE,estlink_1,235.4,358
2022-05-29,FI,EE,estlink_2,487.4,650
2022-05-29,SE,LT,nordbalt,538.0,700
2022-05-29,PL,LT,litpol_link,175.6,500
2022-05-29,EE,LV,ee_lv_electric,364.6,1500
2022-05-29,LV,LT,lv_lt_electric,244.7,1200
2022-05-30,FI,EE,estlink_1,248.1,358
2022-05-30,FI,EE,estlink_2,472.7,650
2022-05-30,SE,LT,nordbalt,502.4,700
2022-05-30,PL,LT,litpol_link,171.2,500
2022-05-30,EE,LV,ee_lv_electric,367.9,1500
2022-05-30,LV,LT,lv_lt_electric,212.9,1200
2022-05-31,FI,EE,estlink_1,231.9,358
2022-05-31,FI,EE,estlink_2,439.4,650
2022-05-31,SE,LT,nordbalt,509.5,700
2022-05-31,PL,LT,litpol_link,184.8,500
2022-05-31,EE,LV,ee_lv_electric,343.6,1500
2022-05-31,LV,LT,lv_lt_electric,226.7,1200
2022-06-01,FI,EE,estlink_1,193.2,358
2022-06-01,FI,EE,estlink_2,453.9,650
2022-06-01,SE,LT,nordbalt,507.0,700
2022-06-01,PL,LT,litpol_link,187.2,500
2022-06-01,EE,LV,ee_lv_electric,315.1,1500
2022-06-01,LV,LT,lv_lt_electric,218.5,1200
2022-06-02,FI,EE,estlink_1,219.0,358
2022-06-02,FI,EE,estlink_2,480.5,650
2022-06-02,SE,LT,nordbalt,480.3,700
2022-06-02,PL,LT,litpol_link,164.6,500
2022-06-02,EE,LV,ee_lv_electric,337.1,1500
2022-06-02,LV,LT,lv_lt_electric,218.0,1200
2022-06-03,FI,EE,estlink_1,207.9,358
2022-06-03,FI,EE,estlink_2,436.2,650
2022-06-03,SE,LT,nordbalt,522.4,700
2022-06-03,PL,LT,litpol_link,148.9,500
2022-06-03,EE,LV,ee_lv_electric,325.7,1500
2022-06-03,LV,LT,lv_lt_electric,203.8,1200
2022-06-04,FI,EE,estlink_1,234.1,358
2022-06-04,FI,EE,estlink_2,381.3,650
2022-06-04,SE,LT,nordbalt,463.6,700
2022-06-04,PL,LT,litpol_link,165.8,500
2022-06-04,EE,LV,ee_lv_electric,360.1,1500
2022-06-04,LV,LT,lv_lt_electric,213.9,1200
2022-06-05,FI,EE,estlink_1,206.1,358
2022-06-05,FI,EE,estlink_2,490.2,650
2022-06-05,SE,LT,nordbalt,431.6,700
2022-06-05,PL,LT,litpol_link,134.9,500
2022-06-05,EE,LV,ee_lv_electric,333.1,1500
2022-06-05,LV,LT,lv_lt_electric,207.0,1200
2022-06-06,FI,EE,estlink_1,198.7,358
2022-06-06,FI,EE,estlink_2,452.7,650
2022-06-06,SE,LT,nordbalt,492.5,700
2022-06-06,PL,LT,litpol_link,154.5,500
2022-06-06,EE,LV,ee_lv_electric,291.8,1500
2022-06-06,LV,LT,lv_lt_electric,229.0,1200
2022-06-07,FI,EE,estlink_1,225.4,358
2022-06-07,FI,EE,estlink_2,426.8,650
2022-06-07,SE,LT,nordbalt,550.2,700
2022-06-07,PL,LT,litpol_link,148.4,500
2022-06-07,EE,LV,ee_lv_electric,285.9,1500
2022-06-07,LV,LT,lv_lt_electric,203.9,1200
2022-06-08,FI,EE,estlink_1,214.3,358
2022-06-08,FI,EE,estlink_2,437.8,650
2022-06-08,SE,LT,nordbalt,475.1,700
2022-06-08,PL,LT,litpol_link,165.5,500
2022-06-08,EE,LV,ee_lv_electric,292.5,1500
2022-06-08,LV,LT,lv_lt_electric,238.1,1200
2022-06-09,FI,EE,estlink_1,213.7,358
2022-06-09,FI,EE,estlink_2,465.8,650
2022-06-09,SE,LT,nordbalt,496.1,700
2022-06-09,PL,LT,litpol_link,166.7,500
2022-06-09,EE,LV,ee_lv_electric,336.2,1500
2022-06-09,LV,LT,lv_lt_electric,222.2,1200
2022-06-10,FI,EE,estlink_1,225.3,358
2022-06-10,FI,EE,estlink_2,472.5,650
2022-06-10,SE,LT,nordbalt,490.8,700
2022-06-10,PL,LT,litpol_link,169.8,500
2022-06-10,EE,LV,ee_lv_electric,320.3,1500
2022-06-10,LV,LT,lv_lt_electric,238.0,1200
2022-06-11,FI,EE,estlink_1,204.2,358
2022-06-11,FI,EE,estlink_2,487.6,650
2022-06-11,SE,LT,nordbalt,482.3,700
2022-06-11,PL,LT,litpol_link,144.1,500
2022-06-11,EE,LV,ee_lv_electric,325.6,1500
2022-06-11,LV,LT,lv_lt_electric,204.1,1200
2022-06-12,FI,EE,estlink_1,228.5,358
2022-06-12,FI,EE,estlink_2,409.1,650
2022-06-12,SE,LT,nordbalt,467.7,700
2022-06-12,PL,LT,litpol_link,138.6,500
2022-06-12,EE,LV,ee_lv_electric,311.6,1500
2022-06-12,LV,LT,lv_lt_electric,176.2,1200
2022-06-13,FI,EE,estlink_1,189.7,358
2022-06-13,FI,EE,estlink_2,454.3,650
2022-06-13,SE,LT,nordbalt,512.0,700
2022-06-13,PL,LT,litpol_link,166.4,500
2022-06-13,EE,LV,ee_lv_electric,299.3,1500
2022-06-13,LV,LT,lv_lt_electric,214.2,1200
2022-06-14,FI,EE,estlink_1,214.9,358
2022-06-14,FI,EE,estlink_2,392.9,650
2022-06-14,SE,LT,nordbalt,537.9,700
2022-06-14,PL,LT,litpol_link,171.8,500
2022-06-14,EE,LV,ee_lv_electric,317.2,1500
2022-06-14,LV,LT,lv_lt_electric,215.4,1200
2022-06-15,FI,EE,estlink_1,218.3,358
2022-06-15,FI,EE,estlink_2,364.7,650
2022-06-15,SE,LT,nordbalt,474.9,700
2022-06-15,PL,LT,litpol_link,153.1,500
2022-06-15,EE,LV,ee_lv_electric,298.5,1500
2022-06-15,LV,LT,lv_lt_electric,210.5,1200
2022-06-16,FI,EE,estlink_1,243.8,358
2022-06-16,FI,EE,estlink_2,450.5,650
2022-06-16,SE,LT,nordbalt,463.2,700
2022-06-16,PL,LT,litpol_link,168.1,500
2022-06-16,EE,LV,ee_lv_electric,356.1,1500
2022-06-16,LV,LT,lv_lt_electric,229.8,1200
2022-06-17,FI,EE,estlink_1,216.0,358
2022-06-17,FI,EE,estlink_2,409.3,650
2022-06-17,SE,LT,nordbalt,508.9,700
2022-06-17,PL,LT,litpol_link,166.0,500
2022-06-17,EE,LV,ee_lv_electric,344.0,1500
2022-06-17,LV,LT,lv_lt_electric,225.2,1200
2022-06-18,FI,EE,estlink_1,231.8,358
2022-06-18,FI,EE,estlink_2,412.9,650
2022-06-18,SE,LT,nordbalt,531.2,700
2022-06-18,PL,LT,litpol_link,163.6,500
2022-06-18,EE,LV,ee_lv_electric,372.3,1500
2022-06-18,LV,LT,lv_lt_electric,204.0,1200
2022-06-19,FI,EE,estlink_1,242.8,358
2022-06-19,FI,EE,estlink_2,436.3,650
2022-06-19,SE,LT,nordbalt,460.3,700
2022-06-19,PL,LT,litpol_link,155.4,500
2022-06-19,EE,LV,ee_lv_electric,314.8,1500
2022-06-19,LV,LT,lv_lt_electric,221.8,1200
2022-06-20,FI,EE,estlink_1,223.4,358
2022-06-20,FI,EE,estlink_2,411.6,650
2022-06-20,SE,LT,nordbalt,482.9,700
2022-06-20,PL,LT,litpol_link,187.0,500
2022-06-20,EE,LV,ee_lv_electric,364.0,1500
2022-06-20,LV,LT,lv_lt_electric,222.0,1200
2022-06-21,FI,EE,estlink_1,215.6,358
2022-06-21,FI,EE,estlink_2,433.8,650
2022-06-21,SE,LT,nordbalt,505.8,700
2022-06-21,PL,LT,litpol_link,149.0,500
2022-06-21,EE,LV,ee_lv_electric,316.3,1500
2022-06-21,LV,LT,lv_lt_electric,188.3,1200
2022-06-22,FI,EE,estlink_1,221.4,358
2022-06-22,FI,EE,estlink_2,450.7,650
2022-06-22,SE,LT,nordbalt,466.4,700
2022-06-22,PL,LT,litpol_link,180.1,500
2022-06-22,EE,LV,ee_lv_electric,293.1,1500
2022-06-22,LV,LT,lv_lt_electric,191.6,1200
2022-06-23,FI,EE,estlink_1,218.6,358
2022-06-23,FI,EE,estlink_2,463.5,650
2022-06-23,SE,LT,nordbalt,544.4,700
2022-06-23,PL,LT,litpol_link,155.7,500
2022-06-23,EE,LV,ee_lv_electric,348.4,1500
2022-06-23,LV,LT,lv_lt_electric,214.4,1200
2022-06-24,FI,EE,estlink_1,212.2,358
2022-06-24,FI,EE,estlink_2,458.3,650
2022-06-24,SE,LT,nordbalt,507.2,700
2022-06-24,PL,LT,litpol_link,142.3,500
2022-06-24,EE,LV,ee_lv_electric,357.9,1500
2022-06-24,LV,LT,lv_lt_electric,237.1,1200
2022-06-25,FI,EE,estlink_1,205.0,358
2022-06-25,FI,EE,estlink_2,442.7,650
2022-06-25,SE,LT,nordbalt,501.5,700
2022-06-25,PL,LT,litpol_link,164.4,500
2022-06-25,EE,LV,ee_lv_electric,309.3,1500
2022-06-25,LV,LT,lv_lt_electric,204.3,1200
2022-06-26,FI,EE,estlink_1,214.6,358
2022-06-26,FI,EE,estlink_2,467.5,650
2022-06-26,SE,LT,nordbalt,503.3,700
